city,country,jams_count,jams_delay,jams_length,traffic_index_live,traffic_index_week_before,update_time_live,update_time_week_before
Warsaw,Poland,149,517.4,98.1,51,57,1652708790001,1652103990001
Warsaw,Poland,253,964.6,150.9,68,87,1652712360000,1652107590000
Wroclaw,Poland,1,1.2,0.1,13,12,1652731290000,1652126490001
Wroclaw,Poland,0,0,0,5,6,1652734890000,1652130090000
Wroclaw,Poland,0,0,0,0,0,1652738490000,1652133690001
Zurich,Switzerland,2,4.7,0.3,1,0,1652742090000,1652137290000
Zurich,Switzerland,0,0,0,0,0,1652745690000,1652140890001
Zaragoza,Spain,0,0,0,0,0,1652738490000,1652133690000
Zaragoza,Spain,0,0,0,2,3,1652744790000,1652139990001
Zaragoza,Spain,0,0,0,5,3,1652747490000,1652143590000
Yekaterinburg,Russia,1,2.9,0.3,0,18,1652727690000,1652122890000
Yekaterinburg,Russia,0,0,0,0,0,1652731290000,1652126490001
Samara,Russia,1,2.9,1.1,1,0,1652755590000,1652148090000
Samara,Russia,45,189.6,36.1,34,4,1652759190000,1652153490000
Samara,Russia,90,409,65,65,6,1652762760000,1652157990000
Wuppertal,Germany,1,2.6,0.3,4,4,1652730360000,1652122868807
Wuppertal,Germany,0,0,0,5,5,1652732160000,1652127360000
Wuppertal,Germany,1,2.2,0.3,3,2,1652734890000,1652130060001
Bengaluru,India,56,181.8,25.1,19,21,1652757390001,1652152590000
Bengaluru,India,142,621.4,68.6,39,43,1652760990001,1652156190000
Bengaluru,India,140,569.8,64.6,42,48,1652762790000,1652157990000
Bengaluru,India,130,519.5,57.6,40,43,1652765460000,1652160690000
Kassel,Germany,4,11.7,1.8,38,41,1652770839354,1652166069188
Kassel,Germany,4,13.2,1.8,30,32,1652774475107,1652169671208
Kassel,Germany,3,9.5,1.4,30,30,1652778043108,1652173268440
Berlin,Germany,285,1208.7,177.5,57,62,1652967934110,1652363122735
Berlin,Germany,266,1125.1,167.8,58,68,1652968830449,1652365837421
Berlin,Germany,193,758.8,111,54,64,1652972424301,1652367630879
Berlin,Germany,113,390.3,53.8,42,49,1652976067713,1652371254146
Tomsk,Russia,15,46.6,7.6,34,23,1652780760000,1652173290000
Tomsk,Russia,48,184.9,30.1,59,26,1652784369392,1652179590000
Tomsk,Russia,52,218.3,36.4,68,27,1652787090000,1652180460000
Tomsk,Russia,21,68.8,12.8,55,22,1652788860000,1652184060000
Bielefeld,Germany,1,0.6,1.5,7,3,1652826690000,1652222790000
Bielefeld,Germany,0,0,0,7,3,1652828490000,1652223660001
Bielefeld,Germany,0,0,0,4,5,1652832090000,1652229090001
Bielefeld,Germany,0,0,0,8,8,1652837490000,1652230890000
Manila,Philippines,429,2132.7,358.9,90,60,1652773560001,1652168760000
Manila,Philippines,620,3380.9,571.2,119,70,1652777160000,1652172360000
Manila,Philippines,790,5333.4,761.8,154,89,1652780760000,1652175960000
Chelyabinsk,Russia,13,43.8,6,28,14,1652771760000,1652168790000
Chelyabinsk,Russia,11,31.2,5,25,17,1652777160001,1652172360000
Chelyabinsk,Russia,8,27.7,4.7,24,18,1652778060000,1652175090000
Chelyabinsk,Russia,11,30.4,4.5,24,19,1652781660000,1652176860001
Kazan,Russia,21,67.2,15.7,25,8,1652774460001,1652169690000
Kazan,Russia,21,64.2,14.6,23,10,1652778060000,1652175990001
Kazan,Russia,24,73,12,23,12,1652784369392,1652179590000
Omsk,Russia,21,71.3,10.1,30,17,1652766360000,1652158890000
Omsk,Russia,22,72.8,11.5,30,17,1652767260000,1652162490000
Omsk,Russia,14,37.1,6.3,28,16,1652770860000,1652166090000
Bialystok,Poland,40,138,20.6,50,56,1652967990000,1652363160000
Bialystok,Poland,39,117.4,20,59,64,1652969790000,1652365890000
Bialystok,Poland,3,12.2,1.7,41,43,1652972490000,1652367690001
Bialystok,Poland,0,0,0,25,26,1652976090000,1652371290001
Kharkiv,Ukraine,0,0,0,0,0,1652792460000,1652187660000
Kharkiv,Ukraine,1,1.9,0.3,0,0,1652796090001,1652191260000
Kharkiv,Ukraine,0,0,0,0,0,1652799690000,1652194860000
Dnipro,Ukraine,5,19.6,3.9,27,28,1652788860000,1652184060000
Dnipro,Ukraine,1,2.4,0.4,26,28,1652793390001,1652187660000
Dnipro,Ukraine,6,20.4,2.9,24,25,1652796090001,1652193090000
Pune,India,69,239.7,27,51,58,1652796990000,1652191290000
Pune,India,55,207.1,21.1,49,55,1652797890000,1652193090000
Pune,India,11,32.5,4.5,33,36,1652801490000,1652196690000
Aachen,Germany,0,0,0,9,9,1652817660000,1652212860000
Aachen,Germany,0,0,0,5,5,1652821260001,1652216460000
Aachen,Germany,0,0,0,0,1,1652824890000,1652220090001
Aachen,Germany,0,0,0,0,0,1652828490000,1652223660001
Jerusalem,Israel,0,0,0,0,0,1652832090001,1652227290000
Jerusalem,Israel,0,0,0,0,0,1652835690000,1652230890000
Jerusalem,Israel,0,0,0,0,0,1652839290000,1652234490000
Odessa,Ukraine,1,5.7,0.7,19,15,1652788860000,1652184060000
Odessa,Ukraine,3,7.2,1.3,15,16,1652792460000,1652187660000
Odessa,Ukraine,6,18.7,3.7,16,13,1652798790000,1652193090000
Bielsko-Biala,Poland,0,0,0,4,4,1652990490000,1652386590000
Bielsko-Biala,Poland,0,0,0,3,1,1652994090001,1652389290000
Bielsko-Biala,Poland,0,0,0,1,0,1652997690001,1652392890000
Barcelona,Spain,14,42.9,20.6,18,20,1652877960000,1652270490000
Barcelona,Spain,20,75,22.7,21,21,1652881560000,1652275890000
Barcelona,Spain,28,86.3,20.6,23,26,1652885160000,1652280360000
Bari,Italy,2,13.1,2,21,21,1652864490000,1652259690000
Bari,Italy,5,14.7,2.4,21,20,1652870790001,1652265090000
Bari,Italy,7,20,4.7,27,27,1652874390000,1652268690000
A Coruna,Spain,8,41.5,5.3,29,23,1653058860000,1652454960000
A Coruna,Spain,9,29.5,5.2,28,24,1653063360000,1652458560000
A Coruna,Spain,5,14.5,1.8,25,23,1653066060000,1652463960000
A Coruna,Spain,2,6.1,1.3,22,21,1653069660001,1652464860709
Basel,Switzerland,39,150.1,39,67,113,1652887890000,1652283090000
Basel,Switzerland,21,65.2,21.2,61,104,1652889690000,1652284890000
Basel,Switzerland,1,2.6,0.2,23,42,1652893290001,1652288490000
Baton Rouge,United States of America,9,20,4,19,25,1652882460000,1652277660000
Baton Rouge,United States of America,3,3.8,2,12,20,1652886060000,1652283966881
Baton Rouge,United States of America,13,42.5,6.8,19,21,1652892366713,1652284860000
Bern,Switzerland,4,9.3,1.9,24,24,1652960790000,1652353290000
Bern,Switzerland,5,12.8,2.5,32,29,1652961690000,1652359590001
Bern,Switzerland,3,7.5,1,27,36,1652967990000,1652360490001
Bern,Switzerland,21,95.5,10.3,43,49,1652971590000,1652366790000
Belo Horizonte,Brazil,20,66.4,12.7,25,20,1652914860000,1652310060000
Belo Horizonte,Brazil,4,7.2,0.6,9,9,1652918460000,1652313660000
Belo Horizonte,Brazil,0,0,0,5,6,1652922090000,1652317260000
Bilbao,Spain,2,2.1,3.7,0,0,1652911290000,1652306490000
Bilbao,Spain,2,14.6,3.6,0,0,1652914890000,1652310090001
Bilbao,Spain,1,1.3,0.2,0,0,1652918490000,1652313690000
Bergen,Norway,0,0,0,8,14,1652823990000,1652216490000
Bergen,Norway,0,0,0,6,0,1652824890000,1652220090000
Bergen,Norway,0,0,0,1,0,1652828490000,1652223690001
Bergen,Norway,0,0,0,0,0,1652832090000,1652227290000
Rostov-on-Don,Russia,34,145.3,20.7,38,21,1652788860000,1652184060000
Rostov-on-Don,Russia,60,214,32.7,41,20,1652795160000,1652190390000
Rostov-on-Don,Russia,160,678.6,99.4,65,20,1652798761107,1652191290000
Zwolle,Netherlands,0,0,0,0,0,1652749290000,1652144490001
Zwolle,Netherlands,0,0,0,0,0,1652752890001,1652148090001
Zwolle,Netherlands,0,0,0,0,0,1652756490000,1652151690000
Zwolle,Netherlands,0,0,0,2,3,1652762790000,1652157990001
Vitoria-Gasteiz,Spain,2,9.1,0.8,16,13,1652691690000,1652089590001
Vitoria-Gasteiz,Spain,1,2.7,0.5,17,15,1652697990000,1652093190001
Vitoria-Gasteiz,Spain,1,5.1,0.7,19,17,1652698890000,1652094990000
Winston-Salem,United States of America,19,60.7,9.7,13,11,1652702453879,1652097669802
Winston-Salem,United States of America,5,9.3,0.6,11,10,1652706060000,1652101267674
Winston-Salem,United States of America,3,6.7,4,8,7,1652712360000,1652107560000
Valencia,Spain,0,0,0,0,0,1652655690000,1652050890000
Valencia,Spain,0,0,0,0,0,1652659290001,1652054490000
Valencia,Spain,0,0,0,0,0,1652662890000,1652058090000
Turin,Italy,0,0,0,0,0,1652666490000,1652061690000
Turin,Italy,1,0.8,0.9,0,0,1652670090000,1652065290000
Turin,Italy,1,5.2,0.2,0,0,1652673690001,1652068890000
Vancouver,Canada,1,21.8,2.2,10,13,1652673690000,1652068890000
Vancouver,Canada,1,21.3,2.9,10,10,1652677290000,1652072490001
Vancouver,Canada,1,5.7,0.2,3,3,1652680890000,1652076090001
Tulsa,United States of America,1,0.5,0.2,4,5,1652659260000,1652054460000
Tulsa,United States of America,4,20,2.1,4,3,1652662860000,1652058060001
Tulsa,United States of America,2,5.3,0.8,3,4,1652666460000,1652061660001
Utrecht,Netherlands,0,0,0,2,2,1652676390000,1652071590000
Uppsala,Sweden,0,0,0,0,0,1652670090000,1652065290000
Uppsala,Sweden,0,0,0,3,3,1652676390000,1652071590000
Uppsala,Sweden,2,8.7,0.3,18,17,1652679960000,1652075160000
Turku,Finland,0,0,0,0,0,1652659290001,1652054490000
Turku,Finland,0,0,0,0,0,1652662890001,1652058090000
Turku,Finland,0,0,0,0,0,1652666490000,1652061690001
Vilnius,Lithuania,7,20.8,2,25,24,1652692590000,1652087790000
Vilnius,Lithuania,10,35,4.2,25,26,1652696190000,1652093190001
Vilnius,Lithuania,6,22.7,2.2,26,29,1652701590000,1652096790000
Vienna,Austria,10,34,4.1,25,27,1652695290000,1652090460001
Vienna,Austria,19,72.8,12.5,25,27,1652701590000,1652094090000
Vienna,Austria,28,101,21.7,30,29,1652705190000,1652100390000
Vienna,Austria,54,221.8,38.5,36,37,1652708790000,1652103990000
Vigo,Spain,3,10,0.9,10,12,1652688090000,1652083290000
Vigo,Spain,3,9.6,0.9,14,17,1652693490000,1652087790001
Vigo,Spain,3,6.6,0.6,14,14,1652695290000,1652090460001
Wollongong,Australia,0,0,0,0,0,1652724090000,1652119290000
Wollongong,Australia,0,0,0,0,1,1652727690000,1652125590000
Wollongong,Australia,1,1.1,0,4,5,1652733960000,1652129190001
Wollongong,Australia,0,0,0,11,10,1652737560000,1652132760001
Valladolid,Spain,5,6.9,2.7,15,14,1652688090000,1652083290000
Valladolid,Spain,2,4.3,0.5,12,10,1652694360000,1652089590001
Valladolid,Spain,1,4.9,0.4,13,11,1652696190000,1652091360000
Valladolid,Spain,3,8.1,1.7,13,14,1652700690000,1652096790000
Verona,Italy,2,5.5,0.7,17,17,1652691690000,1652086890000
Verona,Italy,3,17.7,2.6,15,16,1652695290000,1652090490000
Verona,Italy,2,5.9,0.8,16,15,1652700690000,1652095890000
Virginia Beach,United States of America,0,0,0,0,0,1652688090000,1652083290000
Virginia Beach,United States of America,1,1.8,2.8,0,0,1652691690001,1652086890000
Virginia Beach,United States of America,10,27.5,10.3,4,3,1652697990001,1652093160000
Winnipeg,Canada,23,66.6,10.9,23,27,1652708790001,1652103990000
Winnipeg,Canada,17,53.4,8.4,23,27,1652709690000,1652104890000
Winnipeg,Canada,5,24.8,1.4,13,16,1652713290001,1652108490000
Wellington,New Zealand,0,0,0,0,1,1652698890000,1652094090000
Wellington,New Zealand,0,0,0,0,0,1652702490001,1652097690000
Wellington,New Zealand,0,0,0,0,0,1652706090000,1652101290000
Wellington,New Zealand,0,0,0,0,0,1652709690001,1652104890000
Worcester,United States of America,9,25.9,4.8,23,24,1652731227133,1652126416199
Worcester,United States of America,11,40.2,6.3,21,22,1652736629590,1652130058852
Worcester,United States of America,3,7,1.7,17,19,1652738439563,1652133632240
Worcester,United States of America,0,0,0,10,10,1652742060000,1652137260000
Washington,United States of America,171,537.3,161.1,28,33,1652704260000,1652098590001
Washington,United States of America,128,382.9,92.3,25,29,1652706060000,1652101260000
Washington,United States of America,43,123,27.6,16,16,1652709660000,1652104890000
Belfast,United Kingdom,73,234.7,46.4,52,56,1652891452615,1652286660325
Belfast,United Kingdom,26,63.4,17.3,46,52,1652893259118,1652288452618
Belfast,United Kingdom,2,6.9,1.4,22,27,1652896860000,1652292060000
Wiesbaden,Germany,1,1.7,0.5,15,15,1652724060000,1652119263236
Wiesbaden,Germany,0,0,0,8,9,1652727660001,1652122868807
Wiesbaden,Germany,0,0,0,7,8,1652731260000,1652126460000
Warsaw,Poland,204,732.9,112.1,65,87,1652713290000,1652108490000
Warsaw,Poland,76,228.4,41.7,48,78,1652716890000,1652112090000
Warsaw,Poland,23,60.3,9.8,27,43,1652720490000,1652115690000
Wroclaw,Poland,0,0,0,0,0,1652742090000,1652137290000
Wroclaw,Poland,0,0,0,0,0,1652745690000,1652140890000
Wroclaw,Poland,0,0,0,0,0,1652749290000,1652144490001
Zurich,Switzerland,1,1.7,3.6,0,0,1652749290000,1652144490000
Zurich,Switzerland,0,0,0,0,0,1652752890001,1652148090000
Zurich,Switzerland,1,2.1,0.9,0,0,1652756490000,1652151690000
Zaragoza,Spain,0,0,0,4,4,1652749290000,1652144490000
Zaragoza,Spain,0,0,0,0,0,1652752890000,1652148090000
Yekaterinburg,Russia,0,0,0,0,0,1652734890001,1652130090000
Yekaterinburg,Russia,1,1.3,0.1,0,0,1652738490000,1652133690000
Yekaterinburg,Russia,0,0,0,0,0,1652742090000,1652137290000
Samara,Russia,85,357.1,54.7,62,7,1652763690000,1652161590000
Samara,Russia,30,130.5,18.2,41,9,1652767260000,1652165190001
Samara,Russia,23,95.4,14.9,35,13,1652770860000,1652168790000
Wuppertal,Germany,0,0,0,1,2,1652738490000,1652135490000
Wuppertal,Germany,0,0,0,1,2,1652742090000,1652138190000
Wuppertal,Germany,0,0,0,4,6,1652745690001,1652143590001
Bengaluru,India,102,354,42.8,36,37,1652769090000,1652164290000
Bengaluru,India,110,389.2,46.7,35,38,1652772690000,1652168790001
Bengaluru,India,83,282.5,29,32,36,1652776290000,1652171490000
Bengaluru,India,84,268.9,38.1,33,32,1652782590000,1652175090000
Kassel,Germany,5,19.1,1.6,31,34,1652781673251,1652178655988
Kassel,Germany,10,52.1,5.7,40,42,1652787965009,1652183170444
Kassel,Germany,10,52.9,7.3,43,48,1652791536622,1652186744304
Berlin,Germany,87,336.3,53.8,40,36,1652979653393,1652374867162
Berlin,Germany,25,129,10.7,24,22,1652983261934,1652378471842
Berlin,Germany,6,18.8,1.2,14,14,1652986861106,1652382060000
Tomsk,Russia,4,15.9,1.8,27,19,1652792490000,1652187690000
Tomsk,Russia,1,3,0.3,17,13,1652796060001,1652191290000
Tomsk,Russia,0,0,0,7,5,1652799660001,1652194890000
Bielefeld,Germany,0,0,0,8,9,1652840190001,1652234490000
Bielefeld,Germany,0,0,0,4,5,1652842890000,1652238090000
Bielefeld,Germany,1,2.5,2.9,11,9,1652849175261,1652244352070
Manila,Philippines,736,5108.7,703.2,168,89,1652783463777,1652176860000
Manila,Philippines,631,4211.6,579.3,161,85,1652785260502,1652180460000
Manila,Philippines,365,2305.6,322.5,128,56,1652788860000,1652184066347
Chelyabinsk,Russia,18,53.3,9.6,27,18,1652787960001,1652181360001
Chelyabinsk,Russia,90,328.2,51.9,51,20,1652791560001,1652184960001
Chelyabinsk,Russia,72,267.2,40.1,53,18,1652792490000,1652187690000
Kazan,Russia,28,83.8,13.5,23,15,1652785260000,1652183160000
Kazan,Russia,26,75.7,14.1,25,19,1652791560001,1652186790000
Kazan,Russia,67,250.6,40.8,33,22,1652795160000,1652188560001
Omsk,Russia,11,53,6.3,29,18,1652774460001,1652172360000
Omsk,Russia,10,41.2,4.3,26,17,1652778060000,1652173290000
Omsk,Russia,18,53.8,7.2,29,20,1652784369392,1652179590000
Bialystok,Poland,0,0,0,20,21,1652979690001,1652374890000
Bialystok,Poland,0,0,0,18,17,1652983290000,1652378490000
Bialystok,Poland,0,0,0,13,13,1652986890000,1652382990000
Kharkiv,Ukraine,0,0,0,0,0,1652803290000,1652198490000
Kharkiv,Ukraine,0,0,0,0,0,1652806890000,1652202090000
Kharkiv,Ukraine,0,0,0,0,0,1652810490000,1652205690000
Dnipro,Ukraine,2,10.8,0.7,22,21,1652799690000,1652194860000
Dnipro,Ukraine,0,0,0,17,14,1652804190464,1652198490000
Dnipro,Ukraine,0,0,0,13,8,1652806890000,1652202090000
Pune,India,4,11.3,0.8,19,21,1652805090000,1652200290000
Pune,India,4,12,1.7,8,10,1652808690000,1652203890000
Pune,India,2,7.7,1,0,1,1652812290001,1652207490000
Aachen,Germany,1,0.9,0.3,5,0,1652832090000,1652227290001
Aachen,Germany,0,0,0,2,4,1652835690001,1652233590000
Aachen,Germany,0,0,0,4,4,1652839290001,1652235390000
Jerusalem,Israel,20,78.7,13.7,10,8,1652845590000,1652240790000
Jerusalem,Israel,82,458.1,66,52,53,1652849190000,1652244390000
Jerusalem,Israel,93,468.5,75.3,74,75,1652851890000,1652246190000
Odessa,Ukraine,5,12.3,1.8,14,10,1652799690000,1652194860000
Odessa,Ukraine,5,13.3,1.6,9,7,1652803290000,1652198490000
Odessa,Ukraine,1,1.6,0.3,2,0,1652806890000,1652202090000
Bielsko-Biala,Poland,0,0,0,0,0,1653001290001,1652396490000
Bielsko-Biala,Poland,0,0,0,0,0,1653004890000,1652400090000
Bielsko-Biala,Poland,0,0,0,0,0,1653008490000,1652403690000
Bielsko-Biala,Poland,0,0,0,0,3,1653012090000,1652409990000
Barcelona,Spain,64,255.7,71.3,39,39,1652888760000,1652283960000
Barcelona,Spain,71,277.7,76.1,43,49,1652892360000,1652287560000
Barcelona,Spain,61,271,65.4,43,48,1652893290000,1652288490001
Bari,Italy,5,17.6,3,24,19,1652875290000,1652270490000
Bari,Italy,0,0,0,11,13,1652878890000,1652276790001
Bari,Italy,1,2.4,0.3,17,19,1652885160000,1652280360000
A Coruna,Spain,4,11.8,2.7,19,18,1653073290000,1652468490001
A Coruna,Spain,1,3.7,0.2,8,7,1653076890000,1652472090001
A Coruna,Spain,0,0,0,2,3,1653080490001,1652475690000
Basel,Switzerland,0,0,0,12,14,1652896890000,1652292090000
Basel,Switzerland,0,0,0,7,8,1652900490000,1652295690000
Basel,Switzerland,0,0,0,7,7,1652904090000,1652299290000
Baton Rouge,United States of America,6,18.6,5.3,22,22,1652895066075,1652289360000
Baton Rouge,United States of America,7,12.8,4.6,20,21,1652896863154,1652292060000
Bern,Switzerland,30,132,14.9,64,65,1652975190001,1652369490000
Bern,Switzerland,18,95.6,8.5,56,56,1652976090000,1652371290000
Bern,Switzerland,2,5,0.4,23,25,1652979690000,1652374890000
Belo Horizonte,Brazil,0,0,0,3,4,1652925690001,1652320890000
Belo Horizonte,Brazil,0,0,0,0,0,1652929290000,1652324490000
Belo Horizonte,Brazil,0,0,0,0,0,1652932890000,1652328090000
Bilbao,Spain,0,0,0,0,0,1652922090001,1652317290000
Bilbao,Spain,0,0,0,0,0,1652925690000,1652320890000
Bilbao,Spain,0,0,0,0,0,1652929290000,1652324490000
Bilbao,Spain,0,0,0,0,0,1652932890000,1652328090136
Bergen,Norway,0,0,0,0,0,1652835690001,1652230890001
Bergen,Norway,0,0,0,0,0,1652839290001,1652234490000
Bergen,Norway,0,0,0,0,0,1652842890000,1652238090001
Rostov-on-Don,Russia,171,757.5,101.9,69,18,1652801460000,1652194890000
Rostov-on-Don,Russia,77,359.3,48.4,58,16,1652803290001,1652198490000
Rostov-on-Don,Russia,16,73.4,13.5,29,13,1652806890000,1652203890001
Zwolle,Netherlands,0,0,0,14,16,1652766360000,1652161590000
Zwolle,Netherlands,10,28.9,5,38,46,1652769960000,1652165160000
Zwolle,Netherlands,5,13.8,1.6,37,44,1652770890000,1652166090000
Vitoria-Gasteiz,Spain,7,22.1,3.6,21,17,1652704260000,1652099490000
Vitoria-Gasteiz,Spain,1,4.8,0.6,18,16,1652706090000,1652101290001
Vitoria-Gasteiz,Spain,1,3.5,0.5,15,13,1652712360000,1652107590000
Winston-Salem,United States of America,5,13.6,4.5,9,9,1652715060000,1652111160000
Winston-Salem,United States of America,5,12.7,4.5,12,11,1652718660001,1652113860000
Winston-Salem,United States of America,8,25.5,4.8,13,11,1652720467218,1652115660000
Valencia,Spain,0,0,0,0,0,1652666490000,1652061690000
Valencia,Spain,0,0,0,0,0,1652670090000,1652065290001
Valencia,Spain,0,0,0,0,0,1652673690001,1652068890000
Valencia,Spain,39,111.7,49.2,20,22,1652679990000,1652075160000
Turin,Italy,59,207.4,60,30,28,1652679960001,1652075160001
Turin,Italy,102,393.5,71.8,53,45,1652683560001,1652077860000
Turin,Italy,66,258.9,51.1,51,42,1652684490000,1652079660000
Vancouver,Canada,0,0,0,0,0,1652684490000,1652079690000
Vancouver,Canada,2,7,0.7,0,0,1652688090000,1652083290000
Vancouver,Canada,0,0,0,0,0,1652691690000,1652086890000
Tulsa,United States of America,2,30.2,2.6,3,2,1652670990000,1652065290000
Tulsa,United States of America,1,9.6,1.7,2,0,1652673690000,1652068890001
Tulsa,United States of America,0,0,0,0,0,1652677290000,1652072490000
Tulsa,United States of America,0,0,0,0,0,1652680890000,1652076090000
Utrecht,Netherlands,6,12.3,7.9,16,14,1652679990000,1652075190000
Utrecht,Netherlands,42,125.2,46.1,41,40,1652683590000,1652078790000
Utrecht,Netherlands,21,61.7,28.9,43,44,1652684490000,1652079690000
Utrecht,Netherlands,1,4.6,0.2,17,24,1652688090000,1652083290000
Uppsala,Sweden,5,14.8,1.8,28,28,1652681760000,1652077860000
Uppsala,Sweden,1,4.5,0.2,21,21,1652684490000,1652079690001
Uppsala,Sweden,1,2.5,0.2,16,16,1652688090000,1652084190000
Turku,Finland,0,0,0,2,1,1652672790001,1652067990000
Turku,Finland,2,1.8,1.6,14,11,1652676390000,1652071590000
Turku,Finland,5,17.6,2.9,21,15,1652677290000,1652072490000
Turku,Finland,1,4.8,0.7,17,12,1652680860000,1652076060000
Vilnius,Lithuania,14,36.6,5.4,29,32,1652704290000,1652100390000
Vilnius,Lithuania,61,229,33.6,48,51,1652708790001,1652103990001
Vilnius,Lithuania,117,475,74.8,68,76,1652711460000,1652107590000
Vilnius,Lithuania,59,188.6,32.7,59,69,1652713290000,1652108490000
Vienna,Austria,101,464.3,75.7,50,45,1652712360000,1652107590000
Vienna,Austria,94,467.5,76.7,55,45,1652715060000,1652108490000
Vienna,Austria,82,373.9,70.5,54,43,1652716860000,1652112090001
Vigo,Spain,2,6.4,0.5,13,16,1652698890000,1652096790000
Vigo,Spain,3,8.2,0.6,11,17,1652702490000,1652097690000
Vigo,Spain,0,0,0,5,10,1652706090000,1652103090000
Vigo,Spain,4,9.7,0.9,9,12,1652712390000,1652106690000
Wollongong,Australia,13,60.7,19,41,36,1652741160000,1652136360001
Wollongong,Australia,10,35.7,14.8,42,38,1652742060000,1652137260001
Wollongong,Australia,0,0,0,17,16,1652745660000,1652140860000
Valladolid,Spain,15,41.7,5.2,21,27,1652705190000,1652100360000
Valladolid,Spain,7,23.4,1.8,18,23,1652706090000,1652101290001
